time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Basis,Upper,Lower,Volume,Volume MA,Histogram,MACD,Signal
2019-11-28T08:00:00Z,220.08,224.6,212.02,219.04,NaN,NaN,213.05,NaN,NaN,NaN,NaN,NaN,1841.38023,NaN,NaN,NaN,NaN
2019-11-28T12:00:00Z,219.04,222.3,216.57,221.39,NaN,NaN,213.67,NaN,NaN,NaN,NaN,NaN,3479.19554,NaN,NaN,NaN,NaN
2019-11-28T16:00:00Z,221.4,221.41,219,220.96,NaN,NaN,214.39,NaN,NaN,NaN,NaN,NaN,2231.85423,NaN,NaN,NaN,NaN
2019-11-28T20:00:00Z,220.87,221,215.96,217.41,NaN,NaN,213.47,NaN,NaN,NaN,NaN,NaN,4004.37086,NaN,NaN,NaN,NaN
2019-11-29T00:00:00Z,217.4,220.73,216.9,220.18,NaN,NaN,211.72,NaN,NaN,NaN,NaN,NaN,3469.09844,NaN,NaN,NaN,NaN
2019-11-29T04:00:00Z,220.35,221.87,218.4,221.52,NaN,NaN,212.2,NaN,NaN,NaN,NaN,NaN,5367.66075,NaN,NaN,NaN,NaN
2019-11-29T08:00:00Z,221.36,226,220.47,224.09,NaN,NaN,212.57,NaN,NaN,NaN,NaN,NaN,11115.02423,NaN,NaN,NaN,NaN
2019-11-29T12:00:00Z,224.09,226.49,220.38,225.81,NaN,NaN,211.5,NaN,NaN,NaN,NaN,NaN,18990.55997,NaN,NaN,NaN,NaN
2019-11-29T16:00:00Z,225.9,226.34,223.37,223.65,219.255,NaN,205.42,NaN,NaN,NaN,NaN,NaN,6241.54439,NaN,NaN,NaN,NaN
2019-11-29T20:00:00Z,223.57,224.29,222.48,224,221.22500000000002,NaN,203.95,NaN,NaN,NaN,NaN,NaN,5050.66249,NaN,NaN,NaN,NaN
2019-11-30T00:00:00Z,223.89,224.67,222.69,224.27,221.22500000000002,NaN,206.28,NaN,NaN,NaN,NaN,NaN,6785.10405,NaN,NaN,NaN,NaN
2019-11-30T04:00:00Z,224.22,224.22,222.58,223.48,221.22500000000002,NaN,214.44,NaN,NaN,NaN,NaN,NaN,5214.67078,NaN,NaN,NaN,NaN
2019-11-30T08:00:00Z,223.39,223.71,219.82,219.97,221.695,NaN,213.62,NaN,NaN,NaN,NaN,NaN,13230.30909,NaN,NaN,NaN,NaN
2019-11-30T12:00:00Z,219.97,222.12,216.87,217.64,221.68,NaN,207.47,NaN,NaN,NaN,NaN,NaN,10871.50278,NaN,NaN,NaN,NaN
2019-11-30T16:00:00Z,217.45,219.12,214.41,215.67,220.45,NaN,207.32,NaN,NaN,NaN,NaN,NaN,8874.25458,NaN,NaN,NaN,NaN
2019-11-30T20:00:00Z,215.54,217.8,215.41,217.45,220.45,NaN,209.49,NaN,NaN,NaN,NaN,NaN,2646.33883,NaN,NaN,NaN,NaN
2019-12-01T00:00:00Z,217.43,217.45,210,211.25,218.17000000000002,NaN,212.25,NaN,NaN,NaN,NaN,NaN,10824.50555,NaN,NaN,NaN,NaN
2019-12-01T04:00:00Z,211.25,213.08,210.72,211.41,217.33499999999998,NaN,209.22,NaN,NaN,NaN,NaN,NaN,5410.45985,NaN,NaN,NaN,NaN
2019-12-01T08:00:00Z,211.3,214.36,209.24,212.33,216.95499999999998,NaN,210.95,NaN,NaN,NaN,NaN,NaN,9115.05305,NaN,NaN,NaN,NaN
2019-12-01T12:00:00Z,212.37,218.18,212.07,212.91,216.73000000000002,NaN,211.5,NaN,NaN,219.22149999999996,NaN,NaN,12275.90788,7351.9728785,NaN,NaN,NaN
