time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Basis,Upper,Lower,Volume,Volume MA,Histogram,MACD,Signal
2019-01-16T00:00:00Z,0.5355,0.5355,0.4668,0.4895,NaN,NaN,0.4289,NaN,NaN,NaN,NaN,NaN,1343660.31,NaN,NaN,NaN,NaN
2019-01-17T00:00:00Z,0.4895,0.4953,0.4639,0.4756,NaN,NaN,0.4277,NaN,NaN,NaN,NaN,NaN,1411725.35,NaN,NaN,NaN,NaN
2019-01-18T00:00:00Z,0.4762,0.5112,0.4601,0.4894,NaN,NaN,0.4411,NaN,NaN,NaN,NaN,NaN,984417.59,NaN,NaN,NaN,NaN
2019-01-19T00:00:00Z,0.4908,0.5,0.4673,0.4831,NaN,NaN,0.4259,NaN,NaN,NaN,NaN,NaN,735443.2,NaN,NaN,NaN,NaN
2019-01-20T00:00:00Z,0.4831,0.492,0.459,0.4834,NaN,NaN,0.4342,NaN,NaN,NaN,NaN,NaN,677499.56,NaN,NaN,NaN,NaN
2019-01-21T00:00:00Z,0.4834,0.5198,0.465,0.4972,NaN,NaN,0.4398,NaN,NaN,NaN,NaN,NaN,897787.84,NaN,NaN,NaN,NaN
2019-01-22T00:00:00Z,0.4972,0.5656,0.4956,0.5344,NaN,NaN,0.4604,NaN,NaN,NaN,NaN,NaN,1784953.5,NaN,NaN,NaN,NaN
2019-01-23T00:00:00Z,0.5342,0.5475,0.4901,0.5046,NaN,NaN,0.471,NaN,NaN,NaN,NaN,NaN,1827069.39,NaN,NaN,NaN,NaN
2019-01-24T00:00:00Z,0.5046,0.5065,0.4518,0.5017,0.5086999999999999,NaN,0.4598,NaN,NaN,NaN,NaN,NaN,1529219.53,NaN,NaN,NaN,NaN
2019-01-25T00:00:00Z,0.5017,0.5157,0.4712,0.4739,0.5086999999999999,NaN,0.4618,NaN,NaN,NaN,NaN,NaN,1112869.08,NaN,NaN,NaN,NaN
2019-01-26T00:00:00Z,0.4736,0.4884,0.4624,0.4661,0.5086999999999999,NaN,0.4438,NaN,NaN,NaN,NaN,NaN,865653.89,NaN,NaN,NaN,NaN
2019-01-27T00:00:00Z,0.4661,0.4666,0.4229,0.4303,0.49424999999999997,NaN,0.4479,NaN,NaN,NaN,NaN,NaN,2278919.65,NaN,NaN,NaN,NaN
2019-01-28T00:00:00Z,0.4303,0.4313,0.3504,0.4116,0.45799999999999996,NaN,0.4585,NaN,NaN,NaN,NaN,NaN,4006211.85,NaN,NaN,NaN,NaN
2019-01-29T00:00:00Z,0.4104,0.4638,0.4061,0.4505,0.45799999999999996,NaN,0.405,NaN,NaN,NaN,NaN,NaN,5190825.37,NaN,NaN,NaN,NaN
2019-01-30T00:00:00Z,0.4505,0.4514,0.413,0.4249,0.45799999999999996,NaN,0.4723,NaN,NaN,NaN,NaN,NaN,2092369.59,NaN,NaN,NaN,NaN
2019-01-31T00:00:00Z,0.425,0.441,0.3811,0.3832,0.44894999999999996,NaN,0.4341,NaN,NaN,NaN,NaN,NaN,2029033.61,NaN,NaN,NaN,NaN
2019-02-01T00:00:00Z,0.3832,0.43,0.38,0.4147,0.43305000000000005,NaN,0.4274,NaN,NaN,NaN,NaN,NaN,1899232.56,NaN,NaN,NaN,NaN
2019-02-02T00:00:00Z,0.4163,0.433,0.3985,0.4136,0.43305000000000005,NaN,0.4244,NaN,NaN,NaN,NaN,NaN,821033.48,NaN,NaN,NaN,NaN
2019-02-03T00:00:00Z,0.4136,0.417,0.386,0.3963,0.4194,NaN,0.4285,NaN,NaN,NaN,NaN,NaN,1065170.56,NaN,NaN,NaN,NaN
2019-02-04T00:00:00Z,0.3963,0.4125,0.3867,0.3943,0.4085,NaN,0.4221,NaN,NaN,0.45591499999999996,NaN,NaN,1449384.96,1700124.0435,NaN,NaN,NaN
2019-02-05T00:00:00Z,0.3943,0.4327,0.3902,0.4224,0.4071,NaN,0.4205,NaN,NaN,0.45255999999999996,NaN,NaN,1299107.03,1697896.3794999998,NaN,NaN,NaN
2019-02-06T00:00:00Z,0.4224,0.4236,0.3915,0.4,0.4219,NaN,0.4036,NaN,NaN,0.44878,NaN,NaN,1368546.21,1695737.4224999999,NaN,NaN,NaN
2019-02-07T00:00:00Z,0.4,0.4065,0.3913,0.4021,0.4157,NaN,0.4291,NaN,NaN,0.44441500000000006,NaN,NaN,498842.36,1671458.6609999998,NaN,NaN,NaN
2019-02-08T00:00:00Z,0.4021,0.45,0.3985,0.4383,0.41500000000000004,NaN,0.4296,NaN,NaN,0.44217500000000004,NaN,NaN,2015969.58,1735484.9799999997,NaN,NaN,NaN
2019-02-09T00:00:00Z,0.4383,0.4844,0.431,0.4612,0.43220000000000003,NaN,0.4521,NaN,NaN,0.44106500000000004,NaN,NaN,1384815.95,1770850.7994999997,NaN,NaN,NaN
2019-02-10T00:00:00Z,0.4648,0.48,0.4325,0.4499,0.43520000000000003,0.45799999999999996,0.4611,NaN,NaN,0.43870000000000003,NaN,NaN,2000850.55,1826003.9349999994,NaN,-0.01794735049258539,NaN
2019-02-11T00:00:00Z,0.4495,0.4515,0.42,0.4289,0.43520000000000003,0.45799999999999996,0.4746,NaN,NaN,0.43342500000000006,NaN,NaN,1580197.39,1815766.1294999993,NaN,-0.016845478906831524,NaN
2019-02-12T00:00:00Z,0.4289,0.4374,0.4176,0.4277,0.43555,0.45799999999999996,0.4981,NaN,NaN,0.4295800000000001,NaN,NaN,941303.58,1771477.8389999992,NaN,-0.0158859444290263,NaN
