time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Basis,Upper,Lower,Volume,Volume MA,Histogram,MACD,Signal,RSI,%K,%D
2017-11-27T00:00:00Z,0.9961,1.003,0.991,0.9978,0.9518,0.9627999999999999,1.0297,0.9975,1,0.9987999999999999,1.0136952341374645,0.9839047658625352,480823.83258624,739091.9063493932,-0.000011087296247050881,-0.001877619550233356,-0.001866532253986305,49.723794864546306,78.83155059024756,76.67678213643825
2017-11-28T00:00:00Z,0.994,0.9965,0.9791,0.9924,0.9518,0.9627999999999999,1.024,0.9975,1,0.9980100000000001,1.0124976361083802,0.98352236389162,531204.62105873,727103.9030965427,-0.0001393498597656276,-0.0020407195786933396,-0.001901369718927712,45.89454536633242,79.26699120591807,77.98299964094754
2017-11-29T00:00:00Z,0.9921,0.999,0.95,0.9988,0.9764999999999999,0.9627999999999999,1.0109,0.9975,1,0.9976749999999999,1.011758589741619,0.9835914102583806,1676343.7181434,768796.7175968753,0.00021333007341437752,-0.0016347071271597402,-0.0018480372005741177,50.73675219629957,83.72274325481811,80.60709501699458
2017-11-30T00:00:00Z,0.9988,1.0198,0.9959,1.0067,0.9849,0.9627999999999999,1.0035,0.9969000000000001,1,0.9979349999999998,1.012476014407875,0.9833939855921245,1613512.87883384,779043.6066235777,0.0009442076545842345,-0.0006677776323438245,-0.001611985286928059,55.974433171253125,86.1887353994825,83.05948995340623
2017-12-01T00:00:00Z,1.0095,1.029,1.0005,1.0084,0.9894999999999999,0.9647999999999999,1.011,0.9969000000000001,1,0.9980749999999997,1.0129583967900635,0.9831916032099358,456481.16253885,756617.5467160622,0.001475996828177349,0.00023301074829362722,-0.0012429860798837218,57.033093411980474,87.90810307649326,85.93986057693128
2017-12-02T00:00:00Z,1.0079,1.0095,0.9826,0.9959,0.9894999999999999,0.9647999999999999,1.0196,0.99925,1,0.9976249999999997,1.0121967363416717,0.9830532636583276,970607.24761821,757167.3116330502,0.0009455490561193513,-0.00006104975973453275,-0.001006598815853884,47.9103269675576,82.39587906918399,85.49757251505325
2017-12-03T00:00:00Z,0.996,0.998,0.984,0.9977,0.9894999999999999,0.9647999999999999,1.0161,0.99925,0.99705,0.9970349999999997,1.010553176652613,0.9835168233473862,1303886.41685497,794560.9543106467,0.0006875561892401256,-0.00014715357930372708,-0.0008347097685438527,49.17115836881036,77.93354101765324,82.74584105444349
2017-12-04T00:00:00Z,0.9977,1.0045,0.986,1.002,0.9894999999999999,0.9647999999999999,1.0161,0.99925,0.99705,0.9966499999999996,1.0090998192762852,0.984200180723714,2913128.05706076,926335.2804572787,0.0007718342709036121,0.00013008307008566256,-0.0006417512008179496,52.15077847013276,71.88900719008383,77.40614242564034
2017-12-05T00:00:00Z,1.0039,1.004,0.985,1,0.9894999999999999,0.9647999999999999,1.019,0.99925,0.99275,0.9965799999999996,1.0089376049463956,0.9842223950536035,1744146.16114246,972571.2735433222,0.0006624127074391037,0.00018626468348093006,-0.0004761480239581737,50.66316792289652,68.24565900337826,72.6894024037051
2017-12-06T00:00:00Z,0.9998,1.035,0.9967,1.0117,0.9924999999999999,0.9678,1.0076,1.0016,0.99435,0.9979149999999997,1.0107401744632007,0.9850898255367986,2482850.95644027,1034356.9246739317,0.0013101122399108841,0.0011614922759304314,-0.00014861996398045265,58.17879972787017,67.23405311491699,69.12290643612636
2017-12-07T00:00:00Z,1.0119,1.05,1.0001,1.014,1,0.9753000000000001,1.0175,1.0016,0.99435,0.9985849999999997,1.0131792831276833,0.983990716872316,1750630.52102723,1088111.8415005712,0.0017955350769881633,0.0020957988822547513,0.00030026380526658816,59.48536999339057,66.6264581782081,67.36872343216778
2017-12-08T00:00:00Z,1.025,1.05,1.004,1.0067,1.0163,0.9753000000000001,1.007,1.00475,0.9974999999999999,0.9989699999999997,1.0139878693565545,0.9839521306434448,631227.7670344,1082495.8243190658,0.0015370573976821594,0.0022215855523692873,0.000684528154687128,53.7460249558597,64.42941176470593,66.09664101927702
2017-12-09T00:00:00Z,1.0069,1.0199,1.0001,1.0014,1.0163,0.9753000000000001,1.0155,1.00475,0.9974999999999999,0.9993249999999998,1.0142196802587617,0.984430319741238,488006.77194723,1063495.9846338718,0.00094999917642945,0.0018720271252239407,0.0009220279487944906,49.975942463534786,57.366666666666696,62.807512203193596
2017-12-10T00:00:00Z,1.0014,1.0228,1,1.002,1.0163,0.9753000000000001,1.005,1.00475,0.9974999999999999,0.9996899999999996,1.0144707848239296,0.9849092151760698,978690.77411383,1062973.5523422083,0.0005621265754095627,0.001624686168056444,0.0010625595926468813,50.40011760607077,53.366666666666696,58.38758169934647
2017-12-11T00:00:00Z,1.0041,1.0198,1,1.0053,1.017,0.9753000000000001,1.0016,1.00475,0.9974999999999999,1.0009199999999996,1.0130274522510525,0.9888125477489467,896904.64041389,1074175.4708791433,0.0004904590770951173,0.0016756334390157779,0.0011851743619206605,52.77210439950642,52.90000000000007,54.544444444444515
2017-12-12T00:00:00Z,1.0088,1.0267,1.0007,1.02,1.0175,0.9753000000000001,0.997,1.005,0.9974999999999999,1.0019949999999995,1.016610262570734,0.987379737429265,1315033.05726312,1097914.7330259574,0.0013471432520072298,0.0028691034269296978,0.001521960174922468,61.5850315309338,59.10000000000005,55.1222222222223
2017-12-13T00:00:00Z,1.0185,1.048,1.002,1.002,1.0175,0.9753000000000001,1.0048,1.004,0.9974999999999999,1.0023449999999996,1.016604379369778,0.9880856206302212,1219821.54506078,1143022.8506394573,0.0006508834516765984,0.002335564489518216,0.0016846810378416176,49.423350201481284,51.36112759643921,54.45370919881314
2017-12-14T00:00:00Z,1.0023,1.0299,1.002,1.0033,1.02335,0.9753000000000001,1.008,1.004,0.9974999999999999,1.0029599999999994,1.016236204277283,0.9896837957227158,1068245.10764421,1164730.0472968693,0.0002479649590706413,0.001994637236679919,0.001746672277609278,50.18842562343365,43.165182987141485,51.20877019452695
2017-12-15T00:00:00Z,1.0033,1.02,1.002,1.002,1.025,0.9753000000000001,1,1.004,0.9974999999999999,1.0032099999999995,1.016213368794713,0.990206631205286,1210327.90388582,1211695.797550127,-0.00011646231987123899,0.0016010943777702291,0.001717556697641468,49.38392847231161,29.42631058358064,41.31754038905381
2017-12-16T00:00:00Z,1.0052,1.0099,1.0022,1.0052,1.025,1,0.9942,0.9627999999999999,0.9627999999999999,1.0036649999999994,1.0162721844601756,0.9910578155398231,883877.72551213,1230787.5433090194,-0.0001502152432729558,0.0015297876435502733,0.001680002886823229,51.447063938970174,30.538920360878905,34.37680464386704
2017-12-17T00:00:00Z,1.0059,1.0059,0.99,0.9958,1.0190000000000001,1,0.9985,0.9625499999999999,0.9627999999999999,1.0035649999999994,1.0163865872657327,0.990743412734266,1598575.52298866,1286675.1278291403,-0.0007786986960080092,0.0007066295168132175,0.0014853282128212267,45.57095308720978,25.839993175304823,28.60174137325481
2017-12-18T00:00:00Z,0.9953,1.0088,0.9953,0.9985,1.0190000000000001,1,1.01,0.961475,0.9627999999999999,1.0038699999999994,1.0158791798226807,0.9918608201773181,2083418.75596161,1364285.8345742845,-0.0009730330375355865,0.0002690369159017436,0.0012420699534373301,47.428337061007994,23.16860916860929,26.515840901597695
2017-12-19T00:00:00Z,0.9986,1.0263,0.99,1.0129,1.0190000000000001,1,1.0082,0.9608249999999999,0.9627999999999999,1.0045749999999993,1.0169604551799463,0.9921895448200525,2184322.36596445,1389684.7669653369,-0.0001361793939355226,0.001071845711017927,0.0012080251049534495,56.043731958573105,25.183760683760706,24.73078767589163
2017-12-20T00:00:00Z,1.0129,1.0145,0.9909,0.9945,1.0190000000000001,1,1.0034,0.9587499999999999,0.9627999999999999,1.0039649999999993,1.017053510228973,0.9908764897710256,1891160.96845994,1403567.171446642,-0.0007897753423555471,0.0002208059270090157,0.0010105812693645628,45.73099115695936,22.14529914529919,23.499222999223083
2017-12-21T00:00:00Z,0.9942,1.0009,0.9713,0.995,1.0096500000000002,1,1.03,0.9587499999999999,0.9627999999999999,1.0032949999999994,1.01677290414018,0.9898170958598186,1710754.20986205,1466280.8238128019,-0.0011353397367002756,-0.0004085934015107817,0.0007267463351894939,46.02166330348635,25.26034166313708,24.19646716406568
2017-12-22T00:00:00Z,0.9951,1.042,0.9801,1.0257,1.00665,1,1.0126,0.9587499999999999,0.9627999999999999,1.0047849999999996,1.0209786129387943,0.9885913870612049,4774150.98258607,1656458.010561195,0.0006601602522648025,0.001551946650520497,0.0008917863982556946,60.138999988337034,36.18001426925043,27.86188502589559
2017-12-23T00:00:00Z,1.024,1.0444,1.0107,1.0297,1.00785,1,1.0235,0.9572999999999999,0.9627999999999999,1.0063849999999994,1.0255188731053329,0.9872511268946659,2499330.93307284,1716230.2363720885,0.0019980785783510727,0.0033893846211945355,0.0013913060428434629,61.55002789359962,59.06028371731646,40.16687988323468
2017-12-24T00:00:00Z,1.0297,1.0598,1.011,1.024,1.0155500000000002,1.0049000000000001,1.0174,0.9572999999999999,0.9627999999999999,1.0074849999999995,1.0279661401052524,0.9870038598947466,3843525.67912206,1762750.1174751534,0.00235547232923474,0.004335646454386888,0.0019801741251521477,58.378698387329,68.87150514269162,54.70393437641953
2017-12-25T00:00:00Z,1.0242,1.0275,1,1.0109,1.0155500000000002,1.0155500000000002,1.0122,0.9696499999999999,0.9627999999999999,1.0080299999999995,1.0282640406249166,0.9877959593750824,3450740.59717268,1848079.8392766644,0.0016019377911606174,0.003982596364102919,0.002380658572942302,51.77598282062093,60.1448645516442,62.69221780388412
2017-12-26T00:00:00Z,1.0122,1.02,0.9993,1.0035,1.0155500000000002,1.0155500000000002,1.0068,0.9738499999999999,0.9627999999999999,1.0076199999999995,1.0278722690089421,0.9873677309910569,2868269.72254479,1867350.7775818903,0.0005517059929638661,0.003070291064147135,0.0025185850711832687,48.44291926146748,46.89265536723161,58.63634168718917
2017-12-27T00:00:00Z,1.0045,1.012,0.9952,1.011,1.0155500000000002,1.0155500000000002,1.0093,0.97715,0.9647999999999999,1.0074699999999994,1.0275749347179344,0.9873650652820644,1771781.50703122,1868408.3268820897,0.00032019072771716445,0.002918823480829724,0.0025986327531125598,51.82767314637694,41.99623352165718,49.67791781351102
2017-12-28T00:00:00Z,1.0108,1.0285,1.0014,1.0196,1.0155500000000002,1.0155500000000002,1.003,0.97715,0.9647999999999999,1.0081149999999997,1.0288960755258674,0.987333924474132,4998817.52127806,2086787.814594273,0.0006834371876766293,0.0034529292377083465,0.002769492050031717,55.44014457508455,45.27306967984932,44.72065285624607
2017-12-29T00:00:00Z,1.0189,1.025,1.0107,1.0161,1.0155500000000002,1.0155500000000002,1.0036,0.97715,0.9647999999999999,1.0088499999999996,1.0296688856572702,0.988031114342729,1815040.46037312,2153139.4990155674,0.0006266753710890442,0.003552836263893022,0.002926160892803978,53.6759722982458,50.01883239171371,45.762711864406775
2017-12-30T00:00:00Z,1.0162,1.03,1.016,1.0161,1.0199500000000001,1.0155500000000002,1.0028,0.97715,0.9647999999999999,1.0095549999999998,1.0303532186739512,0.9887567813260482,4025506.19692294,2305480.270156023,0.0005315695553219668,0.0035906228369564364,0.0030590532816344696,53.6759722982458,51.93973634651601,49.07721280602638
2017-12-31T00:00:00Z,1.0169,1.026,1.015,1.019,1.0275,1.0155500000000002,1.0004,0.97715,0.9647999999999999,1.0102399999999996,1.031332880315649,0.9891471196843501,970745.70632292,2309172.3234514752,0.0006012757382621654,0.0038106479544621763,0.003209372216200011,55.050461082562215,51.713747645950974,51.2241054613936
2018-01-01T00:00:00Z,1.0191,1.0253,1.0061,1.0076,1.0275,1.0155500000000002,0.995,0.98015,0.9678,1.0096199999999995,1.03025284759819,0.988987152401809,1620514.56573381,2324446.3988750097,-0.00014333424586584998,0.0030302044088676983,0.0031735386547335482,48.90719684104736,48.512241054613895,50.72190834902699
2018-01-02T00:00:00Z,1.0095,1.023,1.0075,1.0175,1.0126,1.0155500000000002,0.9795,0.98765,0.9753000000000001,1.0103949999999997,1.0309891229482953,0.9898008770517042,916484.3400441,2309279.538624176,3.347852468365761e-7,0.0031739571362920938,0.003173622351045257,53.735566484118635,49.03954802259886,49.75517890772127
2018-01-03T00:00:00Z,1.0174,1.0189,1.005,1.007,1.0126,1.0155500000000002,0.9913,0.9958,0.9753000000000001,1.0105799999999998,1.0309814313225496,0.99017856867745,1397520.8376319,2325743.3251235606,-0.0006086525786481007,0.002412806627735131,0.003021459206383232,48.50046102326722,44.519774011299425,47.35718769617076
2018-01-04T00:00:00Z,1.0065,1.02,1.0051,1.0155,1.0126,1.0155500000000002,0.9803,0.9958,0.9753000000000001,1.0112549999999998,1.0313675309200327,0.9911424690799667,2645080.12345641,2397480.9361020904,-0.00044354341075679513,0.0024670299429372378,0.002910573353694033,52.532068315023785,45.65297832975353,46.404100121217304
2018-01-05T00:00:00Z,1.015,1.0199,0.9993,1.005,1.01465,1.0155500000000002,0.985,0.9958,0.9753000000000001,1.011245,1.0313697583838477,0.9911202416161522,3304564.99731197,2518515.299692082,-0.001013425516277689,0.0016437914583469215,0.0026572169746246106,47.57723409658742,33.30860793217428,41.160453424409106
2018-01-06T00:00:00Z,1.007,1.0074,0.9955,1.0016,1.01275,1.0155500000000002,0.9794,0.99615,0.9753000000000001,1.0115349999999999,1.0309145020577848,0.9921554979422149,1811721.26840664,2529172.586962981,-0.0015586965363171418,0.0007088463042281834,0.002267542840545325,46.06219595082041,23.164653829569914,34.04208003049927
2018-01-07T00:00:00Z,1.001,1.0045,0.99,0.997,1.01,1.0155500000000002,0.9883,0.9964000000000001,0.9753000000000001,1.01146,1.0310511612725526,0.9918688387274474,1208287.15380958,2485416.0068553793,-0.0021329864087678563,-0.00039869017041449517,0.001734296238353361,44.019817530999575,14.192466460268344,23.555242740670877
2018-01-08T00:00:00Z,0.9973,1.0048,0.972,1.0048,0.999,1.0155500000000002,0.9916,0.9964000000000001,0.9753000000000001,1.011055,1.0308442369738866,0.9912657630261136,3262568.24290443,2539328.3007023786,-0.001899158972815096,-0.0006396524776655088,0.0012595064951495872,48.21291086617635,27.98628162698839,21.78113397227558
2018-01-09T00:00:00Z,1.0028,1.01,1.0001,1.008,0.99865,1.0155500000000002,0.9914,0.999325,0.9753000000000001,1.01173,1.0300833212255327,0.9933766787744674,2502872.71562129,2569913.888060446,-0.001460309570464773,-0.0005658804679313789,0.000894429102533394,49.87181858580388,45.37356321839081,29.18410376854921
2018-01-10T00:00:00Z,1.0085,1.0099,0.996,1,0.9974999999999999,1.0155500000000002,0.9842,1.00015,0.9753000000000001,1.0119799999999999,1.0295337574327292,0.9944262425672706,3028368.70910142,2635794.6130224145,-0.0016273910762039491,-0.0011398097427215426,0.0004875813334824066,45.912198582141635,55.63218390804598,42.997342917808425
2018-01-11T00:00:00Z,1,1.009,0.9942,0.9942,0.996,1.0155500000000002,1.0003,1.0125,0.9753000000000001,1.010405,1.0283991629427227,0.9924108370572774,1240786.71218164,2459126.399502193,-0.0020213916338326456,-0.0020391582088084004,-0.000017766574975754785,43.232236220204825,49.54022988505752,50.18199233716481
2018-01-12T00:00:00Z,0.996,0.9985,0.996,0.9985,0.996,1.0155500000000002,0.9986,1.0095,0.9753000000000001,1.0088449999999998,1.0252139309366726,0.9924760690633271,60,2334162.8528485512,-0.0018878009317695081,-0.00237751773968764,-0.0004897168079181319,45.76004974128907,44.08045977011502,49.75095785440621
2018-01-13T00:00:00Z,1.017,1.017,0.9926,1.01,0.99595,1.0155500000000002,0.9975,1.0095,0.9753000000000001,1.0081449999999998,1.0229879747694952,0.9933020252305046,790702.43749304,2181521.6907671,-0.0009667394349495297,-0.001698141101605044,-0.0007314016666555143,51.925591750845086,51.4452958705833,48.35532850858531
2018-01-14T00:00:00Z,1.01,1.019,0.9995,1.0082,0.9954999999999999,1.0155500000000002,1.0011,1.0095,0.9753000000000001,1.0080099999999999,1.0227993069482786,0.9932206930517211,5469721.75819593,2282470.7488182625,-0.0004469615995171711,-0.0012901036660519782,-0.0008431420665348071,50.94936632729733,61.32582464934586,52.28386009668142
2018-01-15T00:00:00Z,1.0074,1.01436736,1,1.0034,0.9954999999999999,1.0155500000000002,1.0004,1.0095,0.9753000000000001,1.0080049999999998,1.0228004689013055,0.9932095310986941,6563330.22792862,2467223.774087454,-0.0003963824774683738,-0.0013386201633702743,-0.0009422376859019006,48.33946599170213,66.61881540886812,59.79664530959912
2018-01-16T00:00:00Z,1.0026,1.0434,1.0018,1.03,1.0077,1.0159,0.9997,1.004825,0.9753000000000001,1.0089549999999998,1.0265691392071457,0.9913408607928539,8321774.34390401,2794723.415931094,0.0013622386194861204,0.0007605605884557498,-0.0006016780310303705,60.4349219770813,70.23952295114425,66.06138766978611
2018-01-17T00:00:00Z,1.0298,1.045,1.0023,1.0126,1.0188,1.0159,0.9992,1.003325,0.9753000000000001,1.0086049999999998,1.0256273940739888,0.9915826059260107,11460090.89028431,3117787.084381406,0.0012881554868102523,0.001008516327482445,-0.00027963915932780733,51.878316238404345,66.13918626811467,67.66584154270906
2018-01-18T00:00:00Z,1.0119,1.0779,1.0118,1.0235,1.03525,1.02495,1,1.003925,0.9753000000000001,1.0089749999999997,1.0269291499384132,0.9910208500615862,4569710.6174155,3255520.5922335256,0.0018723563277328224,0.0020608062503382207,0.0001884499226053983,56.07395060791793,61.82657170387531,66.06842697437811
2018-01-19T00:00:00Z,1.0257,1.06,1.015,1.0174,1.03525,1.02495,1.0008,1.0102250000000002,0.9802,1.0090399999999995,1.0271059237242925,0.9909740762757064,7380190.94790804,3423254.8297827803,0.0017493642730898402,0.0023751552639676987,0.0006257909908778585,53.274552587484344,49.03928492891985,59.00168096696998
2018-01-20T00:00:00Z,1.0173,1.02,1.0054,1.0122,1.03525,1.02495,1.0031,1.0155500000000002,0.9802,1.0086999999999997,1.0262519799456524,0.991148020054347,3126936.0626918,3531064.3476012237,0.0012430136012461302,0.0021795579924355213,0.0009365443911893911,50.93991278462012,43.15391879131264,51.33992514136929
2018-01-21T00:00:00Z,1.0117,1.016,1.0051,1.0068,1.03525,1.02495,1.0027,1.0155500000000002,0.9802,1.0086599999999994,1.0262254661200199,0.9910945338799789,2307435.24224648,3565410.3814268573,0.0005073283017581307,0.0015707047683870545,0.0010633764666289239,48.56003755974646,37.89738747245833,43.36353039756363
2018-01-22T00:00:00Z,1.0053,1.015,1.002,1.0093,1.0387,1.02495,1.0047,1.0155500000000002,0.9802,1.0082499999999994,1.0253475436836545,0.9911524563163442,4271062.08125043,3733139.268487174,0.00016946958001174718,0.0012752134416436078,0.0011057438616318607,49.7309583806407,30.13316329524085,37.06148985300396
2018-01-23T00:00:00Z,1.0068,1.0115,1,1.003,1.03895,1.02495,1.0048,1.0155500000000002,0.9802,1.0080499999999994,1.0252943034076456,0.9908056965923534,5881230.2405875,3957324.738634954,-0.0004633097345570756,0.0005266066934355162,0.0009899164279925919,46.837571681780766,21.543804181652916,29.858118316450724
2018-01-24T00:00:00Z,1.003,1.0088,1.0013,1.0036,1.03895,1.02495,1.002,1.0155500000000002,0.9802,1.0074549999999993,1.024449407904216,0.9904605920957829,4812874.92466001,4065714.4786951346,-0.0008063703689127112,-0.000018046533148297073,0.0007883238357644141,47.152923979291955,14.888628370457225,22.18853194911702
2018-01-25T00:00:00Z,1.0043,1.0087,0.9964,1.0028,1.03715,1.02495,1.0012,1.0177500000000002,0.9802,1.0073449999999995,1.0244297856297329,0.9902602143702661,4957969.48876332,4148384.7032677024,-0.0010373639901226452,-0.0005083811518888925,0.0005289828382337527,46.75468865649087,12.348573661586506,16.26033540456557
2018-01-26T00:00:00Z,1.0035,1.0054,0.9968,1.0004,1.03715,1.02495,1.002,1.021525,0.9802,1.0072849999999993,1.0244582670163325,0.9901117329836661,3097241.9920888,4212660.73945181,-0.0012857510110066378,-0.0010782059255245446,0.0002075450854820932,45.51283345193944,11.33255177803827,12.85658460336069
2018-01-27T00:00:00Z,1,1.0087,0.995,0.995,1.0275,1.02495,1.0008,1.021525,0.9802,1.0071849999999993,1.0246179888433864,0.9897520111566124,4898148.47469985,4397153.805496324,-0.0017205415245834267,-0.0019431318202471903,-0.00022259029566376354,42.760769594610906,7.033997655334088,10.238374364986312
2018-01-28T00:00:00Z,0.9955,0.997,0.934,0.9795,0.9770000000000001,1.0059500000000001,1.0001,1.014075,0.9802,1.0059199999999995,1.0271252446345884,0.9847147553654105,5221368.08834905,4495093.797768555,-0.002890010641359699,-0.0038351035973633874,-0.0009450929560036883,36.0267765875677,13.587792312678623,10.651447248683683
2018-01-29T00:00:00Z,0.9786,0.998,0.941,0.9913,0.9750000000000001,1.0059500000000001,1.0012,1.014075,0.9802,1.0050849999999996,1.0271928515467403,0.9829771484532588,6232332.64588633,4681566.794281807,-0.0027098474289112156,-0.004332402242142708,-0.0016225548132314921,43.34193714221508,23.812832985869846,14.811540984627541
2018-01-30T00:00:00Z,0.9909,0.9999,0.9751,0.9803,0.9744999999999999,1.0059500000000001,1.0008,1.014075,0.9802,1.0040999999999995,1.0286471790642744,0.9795528209357247,14084841.05920158,5234390.411786815,-0.0031420717171361983,-0.00555014445965174,-0.002408072742515542,38.87885890860683,34.53787352328006,23.979499607276196
2018-01-31T00:00:00Z,0.9822,0.9988,0.9765,0.985,0.97275,1.0059500000000001,1.0005,1.0151000000000001,0.9802,1.0036399999999994,1.0292344837809377,0.9780455162190612,5986542.90591011,5471678.2214732375,-0.0029263719765041532,-0.006066037713145733,-0.00313966573664158,41.64390430346519,35.811906416492924,31.387537641880964
2018-02-01T00:00:00Z,0.9852,0.9946,0.97,0.9794,0.9714,1.0059500000000001,1.0011,1.01415,0.9802,1.0026849999999996,1.0303194187565294,0.9750505812434698,11788456.52791436,6061098.047868956,-0.0029665254874330256,-0.006847822595932862,-0.0038812971084998364,39.35919041719679,34.54938210323896,34.96638734767067
2018-02-02T00:00:00Z,0.9793,0.9897,0.94,0.9883,0.9713499999999999,1.0059500000000001,0.9999,1.012775,0.9802,1.0015999999999994,1.0297004626298867,0.9734995373701121,10264012.37978346,6534763.544983477,-0.002232820509337233,-0.006672322745171377,-0.004439502235834144,44.56459258020489,44.87085319373569,38.41071390448921
2018-02-03T00:00:00Z,0.989,0.9968,0.9811,0.9916,0.9713499999999999,1.0059500000000001,0.9998,1.0072750000000001,0.9802,1.0007699999999997,1.029021874274332,0.9725181257256674,3674886.90538839,6445021.802343099,-0.0014048279175778089,-0.006195537132806406,-0.004790709215228597,46.401758806082604,56.47172778483048,45.297321027268396
2018-02-04T00:00:00Z,0.9919,0.9968,0.985,0.9914,0.9713499999999999,1.0059500000000001,0.9991,1.0071,0.9802,1.0001699999999996,1.0286814783905087,0.9716585216094904,3044772.19647789,6269093.900770563,-0.0007813023524519003,-0.005767337155793473,-0.004986034803341572,46.30160717783125,68.0825449512032,56.47504197658981
2018-02-05T00:00:00Z,0.9914,0.9964,0.982,0.9842,0.96695,1.0059500000000001,0.9991,1.0065250000000001,0.9802,0.9978799999999997,1.0236670199909157,0.9720929800090837,7613227.52862421,6233666.560006573,-0.0007635618995073604,-0.005940487177725773,-0.0051769252782184125,42.72635560059676,68.62743117275858,64.39390130293077
2018-02-06T00:00:00Z,0.9849,1.0045,0.97,1.0003,0.97225,1.0059500000000001,1,1.005775,1.0049000000000001,0.9972649999999996,1.0221907517441702,0.9723392482558291,10244646.66584326,6172894.34878452,0.00036224607624492627,-0.004724117682912254,-0.005086363759157181,51.70639477861718,74.75825157187167,70.48940923194449
2018-02-07T00:00:00Z,1.0002,1.0138,0.995,0.9986,0.9769,1.0059500000000001,1,1.005775,1.0049000000000001,0.9960199999999997,1.0178785086410669,0.9741614913589325,3389101.03974008,6113863.86990075,0.0009867725460224316,-0.003852898076629141,-0.004839670622651573,50.80066112318206,78.12097937904393,73.83555404122474
2018-02-08T00:00:00Z,0.9981,1.0035,0.995,0.9975,0.9769,1.0059500000000001,1.0002,1.0057500000000001,1.0049000000000001,0.9950249999999997,1.0145915914254753,0.9754584085745241,1785506.84051708,5834129.664531201,0.001300408313819378,-0.0032141602303773498,-0.004514568544196728,50.18804980621908,83.05422647527918,78.6444858087316
2018-02-09T00:00:00Z,0.9974,1.0071,0.997,1.0011,0.9769,1.0059500000000001,1.0012,1.005525,1.0049000000000001,0.9944699999999997,1.0126360232304847,0.9763039767695147,1718217.36950174,5763693.729871699,0.001699721633712405,-0.002389916502056222,-0.004089638135768627,52.21884799106898,81.53717627401846,80.90412737611388
2018-02-10T00:00:00Z,1.0005,1.0071,1,1.0004,0.9769,1.0059500000000001,1.0011,1.005525,1.0049000000000001,0.9941499999999998,1.0116491999819883,0.9766508000180113,2991510.91048734,5797897.513283742,0.0018535133555090079,-0.0017727464413823668,-0.0036262597968913747,51.77682096268487,82.28905597326654,82.29348624085475
2018-02-11T00:00:00Z,1.0006,1.005,0.9981,0.9997,0.9919,1.0059500000000001,1.0014,1.0118,1.0049000000000001,0.9936699999999998,1.0099659013255213,0.9773740986744782,2540345.08535302,5711361.6634888705,0.0018411303481127928,-0.001324846861750384,-0.0031659772098631767,51.30908528839042,82.72918067526545,82.18513764085019
2018-02-12T00:00:00Z,0.9999,1.0039,0.998,0.9992,0.9919,1.0059500000000001,1.0017,1.01735,1.0049000000000001,0.9934799999999997,1.0094210915564632,0.9775389084435363,1511297.2796166,5492865.015440325,0.0017338086017855197,-0.0009987164576312768,-0.0027325250594167965,50.95499944633017,81.43971038707882,82.15264901187031
2018-02-13T00:00:00Z,0.9987,1.0049,0.998,1,0.9919,0.9970000000000001,1.0008,1.0301,1.01395,0.9932999999999998,1.0088566063140696,0.9777433936859302,1579828.91428492,5331212.71492157,0.0016516183388946052,-0.00066800213579854,-0.002319620474693145,51.531341035312046,80.80397470641377,81.65762192291938
2018-02-14T00:00:00Z,0.9997,1.0045,0.9994,1.0008,0.9919,0.9770000000000001,0.9999,1.0301,1.01395,0.9931999999999999,1.0085351882939313,0.9778648117060684,1883679.94794323,5177498.237880566,0.001585724180055163,-0.00033746524962419144,-0.0019231894296793544,52.13705738256134,81.30081300813005,81.18149936720756
2018-02-15T00:00:00Z,1.001,1.0071,1.0003,1.0031,1.0044,0.9750000000000001,1.0008,1.0301,1.0246,0.9933349999999999,1.0089660300367511,0.9777039699632486,2359096.92601771,5140590.984577012,0.0016256106937796342,0.00010882393754518827,-0.001516786756234446,53.920023429173504,83.06233062330627,81.72237277928338
2018-02-16T00:00:00Z,1.0033,1.0043,1.0015,1.0027,1.00105,0.9744999999999999,0.9984,1.0301,1.0246,0.9937199999999999,1.0098669006317127,0.9775730993682872,1773571.99134601,4984362.16040932,0.001553694778890061,0.00042533171737813014,-0.0011283630615119308,53.546436998050105,80.84790436945464,81.73701600029699
2018-02-17T00:00:00Z,1.0023,1.0062,1.0011,1.0047,1.00205,0.9739,0.9994,1.031825,1.0246,0.9949799999999998,1.0104086227515798,0.9795513772484197,1376004.96637294,4792094.004310515,0.0015650944272934922,0.0008280049726049343,-0.0007370894546885578,55.21717071591991,79.79421118412093,81.23481539229395
2018-02-18T00:00:00Z,1.0044,1.014,1.0022,1.0048,1.006,0.974,1,1.0319500000000001,1.0246,0.9956549999999998,1.011554619492637,0.9797553805073627,3457260.89383293,4653340.416707845,0.0015032963402324046,0.0011420309706019482,-0.0003612653696304565,55.30373010364652,77.65739587657382,79.43317047671648
2018-02-19T00:00:00Z,1.0048,1.0071,1.0016,1.002,1.006,0.974,1.001,1.0319500000000001,1.0246,0.9967399999999997,1.0111963342521626,0.9822836657478369,1699055.4968299,4034051.1385892606,0.0012103613469818854,0.0011516863140969003,-0.00005867503288498516,52.25795539247511,77.01397537013968,78.1551941436115
