time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Basis,Upper,Lower,Volume,Volume MA,Histogram,MACD,Signal
2019-01-01T00:00:00Z,3832.6286242,3846.2,3822.4,3835.16350319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,265.35481187,NaN,NaN,NaN,NaN
2019-01-01T01:00:00Z,3835.04869856,3840.1,3819,3829.1461377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375.96968921,NaN,NaN,NaN,NaN
2019-01-01T02:00:00Z,3827.6,3834.2,3810.2,3817.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,425.14746914,NaN,NaN,NaN,NaN
2019-01-01T03:00:00Z,3817.3,3832.3,3817.3,3828.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,176.99869237,NaN,NaN,NaN,NaN
2019-01-01T04:00:00Z,3828.4,3844.9,3824.5,3825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,307.67548875,NaN,NaN,NaN,NaN
2019-01-01T05:00:00Z,3824,3833.3,3823,3833.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.45360175,NaN,NaN,NaN,NaN
2019-01-01T06:00:00Z,3833.3,3839.1,3827.3,3833.21182446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.2978215,NaN,NaN,NaN,NaN
2019-01-01T07:00:00Z,3833.21182446,3868,3833.21182446,3851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,870.18729001,NaN,NaN,NaN,NaN
2019-01-01T08:00:00Z,3850,3868,3846.6,3859.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,350.45814937,NaN,NaN,NaN,NaN
2019-01-01T09:00:00Z,3859.5,3863.3,3843.1,3843.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153.03093201,NaN,NaN,NaN,NaN
2019-01-01T10:00:00Z,3844,3858.8,3844,3855.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134.30296275,NaN,NaN,NaN,NaN
2019-01-01T11:00:00Z,3855.56839127,3865,3850.6,3850.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,304.45498299,NaN,NaN,NaN,NaN
2019-01-01T12:00:00Z,3850.7,3871.7,3846.22455134,3864.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,398.87420434,NaN,NaN,NaN,NaN
2019-01-01T13:00:00Z,3864,3894.9,3853.9,3866.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,562.68563286,NaN,NaN,NaN,NaN
2019-01-01T14:00:00Z,3866.2,3866.2,3833,3839.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,545.33353894,NaN,NaN,NaN,NaN
2019-01-01T15:00:00Z,3841,3842.7,3810,3822.79242638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,382.04786222,NaN,NaN,NaN,NaN
2019-01-01T16:00:00Z,3825.6,3842,3818.7,3832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,267.59052129,NaN,NaN,NaN,NaN
2019-01-01T17:00:00Z,3831.9292196,3843.4,3824,3827.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,277.41925078,NaN,NaN,NaN,NaN
2019-01-01T18:00:00Z,3828,3828.5,3788.1,3798.38075255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,756.82229747,NaN,NaN,NaN,NaN
2019-01-01T19:00:00Z,3798.2,3846.4,3797.1,3844.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,415.38279045,365.72439950349997,NaN,NaN,NaN
2019-01-01T20:00:00Z,3843.1,3909.26135708,3840.3,3888.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2792.79268549,492.0962931845,NaN,NaN,NaN
2019-01-01T21:00:00Z,3889.8,3905.6,3856.5,3866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1215.69570599,534.0825940235,NaN,NaN,NaN
2019-01-01T22:00:00Z,3866.1,3870,3857,3869.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,274.78002027,526.56422158,NaN,NaN,NaN
2019-01-01T23:00:00Z,3869.9,3987,3865.9,3963.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2250.59034981,630.243804452,NaN,NaN,NaN
2019-01-02T00:00:00Z,3963,3980.2,3938.6,3948.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,734.11237383,651.5656487059999,NaN,NaN,NaN
2019-01-02T01:00:00Z,3949,3958,3937.5,3939.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.47414181,653.966675709,NaN,33.81650675378296,NaN
2019-01-02T02:00:00Z,3939.7,3953.2,3939,3951.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,204.06395016,654.3549821419999,NaN,36.28468278685841,NaN
2019-01-02T03:00:00Z,3951.3,3970.9,3947.5,3948.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,761.28434394,648.9098348384999,NaN,37.57359924825005,NaN
2019-01-02T04:00:00Z,3948.8,3968.6836462,3935,3946.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,291.37474987,645.9556648634999,NaN,37.97176913397561,NaN
2019-01-02T05:00:00Z,3946.1,3946.2,3937.6,3940.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.27596926,646.9179167259998,NaN,37.42022965260412,NaN
