time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Basis,Upper,Lower,Volume,Volume MA,Histogram,MACD,Signal
2016-01-01T00:00:00Z,3.4686,3.4755,3.4293,3.4754,NaN,NaN,3.4575,NaN,NaN,NaN,NaN,NaN,214,NaN,NaN,NaN,NaN
2016-01-01T04:00:00Z,3.4716,3.5225,3.453,3.4907,NaN,NaN,3.4575,NaN,NaN,NaN,NaN,NaN,2062,NaN,NaN,NaN,NaN
2016-01-01T08:00:00Z,3.4907,3.4964,3.4317,3.483,NaN,NaN,3.4818,NaN,NaN,NaN,NaN,NaN,2201,NaN,NaN,NaN,NaN
2016-01-01T12:00:00Z,3.48,3.52,3.4129,3.5121,NaN,NaN,3.489,NaN,NaN,NaN,NaN,NaN,4200,NaN,NaN,NaN,NaN
2016-01-01T16:00:00Z,3.5198,3.5214,3.4971,3.514,NaN,NaN,3.4257,NaN,NaN,NaN,NaN,NaN,306,NaN,NaN,NaN,NaN
2016-01-01T20:00:00Z,3.5115,3.5198,3.4971,3.5189,NaN,NaN,3.44,NaN,NaN,NaN,NaN,NaN,503,NaN,NaN,NaN,NaN
2016-01-02T00:00:00Z,3.5179,3.5269,3.4403,3.4746,NaN,NaN,3.4568,NaN,NaN,NaN,NaN,NaN,4255.37515722,NaN,NaN,NaN,NaN
2016-01-02T04:00:00Z,3.4821,3.5062,3.463,3.4974,NaN,NaN,3.48,NaN,NaN,NaN,NaN,NaN,415.22316482,NaN,NaN,NaN,NaN
2016-01-02T08:00:00Z,3.4979,3.5061,3.4931,3.4931,3.4699,NaN,3.477,NaN,NaN,NaN,NaN,NaN,58.55903774,NaN,NaN,NaN,NaN
2016-01-02T12:00:00Z,3.4705,3.5158,3.449,3.505,3.4699,NaN,3.4519,NaN,NaN,NaN,NaN,NaN,1225.26666233,NaN,NaN,NaN,NaN
2016-01-02T16:00:00Z,3.4909,3.5253,3.485,3.49,3.4699,NaN,3.5075,NaN,NaN,NaN,NaN,NaN,344.0026534,NaN,NaN,NaN,NaN
2016-01-02T20:00:00Z,3.4969,3.5,3.4917,3.499,3.4699,NaN,3.5303,NaN,NaN,NaN,NaN,NaN,516.08605,NaN,NaN,NaN,NaN
2016-01-03T00:00:00Z,3.5078,3.5078,3.419,3.4626,3.47295,NaN,3.5669,NaN,NaN,NaN,NaN,NaN,3751.77854642,NaN,NaN,NaN,NaN
2016-01-03T04:00:00Z,3.4626,3.4849,3.4473,3.4473,3.47295,NaN,3.591,NaN,NaN,NaN,NaN,NaN,180.81355223,NaN,NaN,NaN,NaN
2016-01-03T08:00:00Z,3.469,3.47,3.4648,3.4677,3.47295,NaN,3.5793,NaN,NaN,NaN,NaN,NaN,3164.8558,NaN,NaN,NaN,NaN
2016-01-03T12:00:00Z,3.456,3.459,3.446,3.4586,3.47215,NaN,3.62,NaN,NaN,NaN,NaN,NaN,426.16077496,NaN,NaN,NaN,NaN
2016-01-03T16:00:00Z,3.4368,3.48,3.4353,3.4375,3.47215,NaN,3.6151,NaN,NaN,NaN,NaN,NaN,2665.71919519,NaN,NaN,NaN,NaN
2016-01-03T20:00:00Z,3.4338,3.4991,3.4338,3.4869,3.47215,NaN,3.56,NaN,NaN,NaN,NaN,NaN,4312.14463787,NaN,NaN,NaN,NaN
2016-01-04T00:00:00Z,3.4801,3.502,3.452,3.4667,3.47215,NaN,3.578,NaN,NaN,NaN,NaN,NaN,492.62708165,NaN,NaN,NaN,NaN
2016-01-04T04:00:00Z,3.4633,3.4844,3.4516,3.4516,3.4634,NaN,3.57,NaN,NaN,3.4816049999999996,NaN,NaN,78.95392682,1568.6783120325,NaN,NaN,NaN
2016-01-04T08:00:00Z,3.478,3.5003,3.4711,3.5003,3.4634,NaN,3.5768,NaN,NaN,3.48285,NaN,NaN,975.47509716,1606.7520668905,NaN,NaN,NaN
2016-01-04T12:00:00Z,3.4801,3.499,3.46,3.499,3.4679,NaN,3.5919,NaN,NaN,3.4832649999999994,NaN,NaN,1093.8068235,1558.3424080655,NaN,NaN,NaN
2016-01-04T16:00:00Z,3.49,3.5111,3.49,3.491,3.4724500000000003,NaN,3.57,NaN,NaN,3.4836649999999993,NaN,NaN,1239.67441088,1510.2761286095,NaN,NaN,NaN
2016-01-04T20:00:00Z,3.491,3.5121,3.491,3.507,3.47295,NaN,3.557,NaN,NaN,3.4834099999999992,NaN,NaN,2598.16965336,1430.1846112775,NaN,NaN,NaN
2016-01-05T00:00:00Z,3.507,3.5084,3.4543,3.4757,3.47295,NaN,3.5606,NaN,NaN,3.481495,NaN,NaN,2815.44892729,1555.657057642,NaN,NaN,NaN
2016-01-05T04:00:00Z,3.461,3.4857,3.461,3.4622,3.47295,3.4699,3.5485,NaN,NaN,3.478659999999999,NaN,NaN,699.83531,1565.4988231419998,NaN,-0.0035681862650207563,NaN
2016-01-05T08:00:00Z,3.4594,3.4787,3.4464,3.4575,3.4792500000000004,3.4699,3.5587,NaN,NaN,3.477804999999999,NaN,NaN,360.07359634,1370.7337450979999,NaN,-0.005081956425431411,NaN
2016-01-05T12:00:00Z,3.4465,3.4575,3.4465,3.4575,3.4792500000000004,3.4699,3.58,NaN,NaN,3.475809999999999,NaN,NaN,109.63274445,1355.4542240794997,NaN,-0.006210044654523461,NaN
2016-01-05T16:00:00Z,3.4666,3.485,3.45,3.4818,3.4792500000000004,3.4699,3.5303,NaN,NaN,3.4752449999999997,NaN,NaN,508.57520633,1377.9550325089997,NaN,-0.005084643185527149,NaN
2016-01-05T20:00:00Z,3.4818,3.4968,3.4564,3.489,3.4792500000000004,3.47295,3.5123,NaN,NaN,3.4744450000000002,NaN,NaN,1655.46811382,1399.4651050834996,NaN,-0.003570614761834623,NaN
2016-01-06T00:00:00Z,3.489,3.489,3.4257,3.4257,3.4689,3.47295,3.4998,NaN,NaN,3.4712300000000007,NaN,NaN,803.299772,1422.4299610134997,NaN,-0.007393292039433508,NaN
2016-01-06T04:00:00Z,3.4325,3.4557,3.4325,3.44,3.4689,3.47295,3.5003,NaN,NaN,3.468280000000001,NaN,NaN,125.1686969,1402.8840933584995,NaN,-0.009163272333398975,NaN
2016-01-06T08:00:00Z,3.453,3.4568,3.453,3.4568,3.46705,3.47215,3.497,NaN,NaN,3.4679900000000012,NaN,NaN,19.621936,1216.2762628374996,NaN,-0.00910541333484316,NaN
2016-01-06T12:00:00Z,3.4514,3.48,3.445,3.48,3.4612499999999997,3.47215,3.533,NaN,NaN,3.4696250000000015,NaN,NaN,319.93235325,1223.2322028884996,-0.0008519348362448931,-0.007105604565777135,-0.006253669729532242
2016-01-06T16:00:00Z,3.4531,3.477,3.4501,3.477,3.4612499999999997,3.47215,3.552,NaN,NaN,3.4700900000000017,NaN,NaN,150,1072.4894128884994,0.00044522097375355573,-0.005697143512340297,-0.006142364486093853
2016-01-06T20:00:00Z,3.463,3.463,3.45,3.4519,3.4612499999999997,3.47215,3.5262,NaN,NaN,3.4697550000000015,NaN,NaN,418.00397762,1072.0815730214995,-0.00031091071103829613,-0.006531002874891723,-0.0062200921638534265
2016-01-07T00:00:00Z,3.464,3.55,3.45,3.5075,3.48785,3.4844999999999997,3.5478,NaN,NaN,3.473255000000001,NaN,NaN,6698.7388072,1273.7325536219994,0.002836428552076319,-0.0026745564737580274,-0.005510985025834346
2016-01-07T04:00:00Z,3.5065,3.56,3.4901,3.5303,3.49285,3.4895,3.53,NaN,NaN,3.4754250000000004,NaN,NaN,4058.28573302,1261.0396083794992,0.00616571488999539,0.002196158586659891,-0.003969556303335499
2016-01-07T08:00:00Z,3.5303,3.6,3.5303,3.5669,3.5128500000000003,3.5128500000000003,3.5425,NaN,NaN,3.480435000000001,3.54459296988684,3.4162770301131618,9288.73249599,1700.844879096499,0.01030114628753686,0.008906876556085574,-0.0013942697314512842
2016-01-07T12:00:00Z,3.5949,3.6,3.5398,3.591,3.5162500000000003,3.5128500000000003,3.5517,NaN,NaN,3.4874050000000003,3.56614859593009,3.408661404069911,7877.91012606,2090.792689058499,0.013903868449671102,0.015985565830637594,0.002081697380966492
2016-01-07T16:00:00Z,3.5801,3.6,3.571,3.5793,3.5225,3.5128500000000003,3.528,NaN,NaN,3.491355000000001,3.579637647785367,3.4030723522146347,5390.80704983,2311.5592866919988,0.014667476041057122,0.020416042432287895,0.005748566391230773
2016-01-07T20:00:00Z,3.5793,3.6409,3.5777,3.62,3.54295,3.5332999999999997,3.5307,NaN,NaN,3.4974050000000014,3.602026383569487,3.392783616430516,10060.10747821,2759.874319427499,0.016922167489768207,0.026901275753441034,0.009979108263672825
2016-01-08T00:00:00Z,3.6108,3.64,3.5835,3.6151,3.5454499999999998,3.5332999999999997,3.528,NaN,NaN,3.503610000000001,3.620030975773241,3.387189024226761,3689.63728133,2882.372462949999,0.01704459224891601,0.031284848574817836,0.014240256325901826
2016-01-08T04:00:00Z,3.59,3.6068,3.5516,3.56,3.5454499999999998,3.5332999999999997,3.5101,NaN,NaN,3.506260000000001,3.625253367882412,3.38726663211759,1612.50617603,2833.0892890834994,0.012581641050595883,0.02996730763914668,0.017385666588550796
2016-01-08T08:00:00Z,3.56,3.6,3.55,3.578,3.5454499999999998,3.5332999999999997,3.525,NaN,NaN,3.511375000000001,3.6334295431354677,3.3893204568645343,5482.62412484,2966.4480489609987,0.010115015432234555,0.03002943587884399,0.019914420446609436
2016-01-08T12:00:00Z,3.5787,3.592,3.562,3.57,3.5655,3.5332999999999997,3.4599,NaN,NaN,3.516765000000001,3.6391776018839384,3.3943523981160633,468.9920782,2954.9058873709987,0.007346639177471977,0.029097719418449408,0.02175108024097743
2016-01-08T16:00:00Z,3.57,3.5799,3.539,3.5768,3.5856,3.5332999999999997,3.4399,NaN,NaN,3.5227300000000015,3.644635259935688,3.400824740064315,2127.77634795,3043.2910249514985,0.005462011275236784,0.02857859433502341,0.023116583059786627
2016-01-08T20:00:00Z,3.573,3.5953,3.5719,3.5919,3.58995,3.5332999999999997,3.449,NaN,NaN,3.5294500000000015,3.651048379923392,3.407851620076611,1478.43073951,3111.7309247044986,0.004747332609289827,0.02905074882139891,0.02430341621210908
2016-01-09T00:00:00Z,3.5806,3.5925,3.57,3.57,3.58995,3.5332999999999997,3.4299,NaN,NaN,3.5338600000000016,3.65462062934585,3.413099370654153,668.05491735,3119.7049102554984,0.002431346403027751,0.02734259921589377,0.02491125281286602
2016-01-09T04:00:00Z,3.58,3.58,3.5302,3.557,3.5855499999999996,3.5332999999999997,3.4313,NaN,NaN,3.537260000000001,3.6565977459147416,3.4179222540852607,3062.43700487,3190.053354807998,-0.00020446484538958615,0.02465567175612904,0.024860136601518625
2016-01-09T08:00:00Z,3.558,3.5843,3.5564,3.5606,3.5850999999999997,3.5332999999999997,3.4356,NaN,NaN,3.5440050000000007,3.6520760039744324,3.435933996025569,110.48998259,3155.4128653374983,-0.0018427234169608835,0.02255673233031752,0.024399455747278403
2016-01-09T12:00:00Z,3.5822,3.5858,3.5457,3.5485,3.5685,3.5332999999999997,3.4719,3.471425,NaN,3.549430000000001,3.6463952123187617,3.45246478768124,302.5326493,3164.2810629574983,-0.003767592457601752,0.019689965175276214,0.023457557632877966
2016-01-09T16:00:00Z,3.5793,3.5858,3.5562,3.5587,3.5651,3.5332999999999997,3.4747,3.474575,NaN,3.554525000000001,3.6417003376823276,3.467349662317674,114.93820355,3169.046876334998,-0.004339477563431719,0.01803321067858832,0.022372688242020038
2016-01-09T20:00:00Z,3.5629,3.58,3.5629,3.58,3.56275,3.5332999999999997,3.441,3.474575,NaN,3.5595250000000007,3.6402624727127546,3.478787527287247,17.89853713,3153.945185528998,-0.0033150927728047667,0.01822882227601408,0.021543915048818845
2016-01-10T00:00:00Z,3.5601,3.579,3.5,3.5303,3.54765,3.5332999999999997,3.436,3.474575,NaN,3.56219,3.634983376072603,3.4893966239273975,6194.5524732,3456.1728091889986,-0.005867395243456062,0.014209670994498769,0.02007706623795483
2016-01-10T04:00:00Z,3.511,3.5123,3.5006,3.5123,3.54765,3.5332999999999997,3.465,3.4761,NaN,3.5652100000000004,3.622893789751088,3.507526210248913,149.7337328,3442.7592969479983,-0.008491307160906937,0.009462932286821157,0.017954239447728094
2016-01-10T08:00:00Z,3.5001,3.5125,3.4721,3.4998,3.5323,3.5366999999999997,3.4617,3.4709250000000003,NaN,3.5648250000000004,3.6241245067436973,3.5055254932563034,8836.74036634,3549.6593749049985,-0.010652202136152217,0.0046389867775378235,0.015291188913690041
2016-01-10T12:00:00Z,3.4941,3.5312,3.4872,3.5003,3.52895,3.54295,3.4356,3.4709250000000003,NaN,3.5633250000000003,3.627369761690892,3.4992802383091086,7640.2274142,3728.756458963998,-0.011555701223823493,0.0008465623839106762,0.012402263607734169
2016-01-10T16:00:00Z,3.5011,3.523,3.495,3.497,3.52895,3.54295,3.368,3.4696,NaN,3.5598300000000003,3.630044787616669,3.4896152123833315,1589.32599922,3343.7861341254984,-0.011839895355772304,-0.0023976055869812107,0.009442289768791093
2016-01-10T20:00:00Z,3.519,3.535,3.5005,3.533,3.52895,3.5454499999999998,3.3407,3.4667,NaN,3.5569300000000004,3.626544168098455,3.4873158319015456,1700.72145229,3034.9267004369985,-0.009186003508885644,-0.0020402146173159608,0.007145788891569682
2016-01-11T00:00:00Z,3.5334,3.5601,3.5024,3.552,3.52895,3.5454499999999998,3.3204,3.4667,NaN,3.5555650000000005,3.6244377602179108,3.4866922397820903,2293.33770412,2880.0532331514983,-0.005893661211376768,-0.00022128762265127833,0.00567237358872549
2016-01-11T04:00:00Z,3.552,3.5714,3.5205,3.5262,3.52605,3.5454499999999998,3.2341,3.4667,NaN,3.5508750000000004,3.614101256413207,3.487648743586794,2018.0081739,2477.9482679359985,-0.0052193390567975865,-0.0008518002322714935,0.004367538824526093
2016-01-11T08:00:00Z,3.5277,3.5478,3.5227,3.5478,3.52555,3.5564999999999998,3.2107,3.486175,NaN,3.5475100000000004,3.6034491419315504,3.4915708580684504,2562.40276075,2421.5865419069987,-0.0031844370955042022,0.00038699245514584035,0.0035714295506500426
2016-01-11T12:00:00Z,3.5497,3.5499,3.5277,3.53,3.52175,3.5564999999999998,2.95,3.491175,NaN,3.5460100000000003,3.6021376010537134,3.4898823989462873,1577.96030618,2419.859248414499,-0.0029105809716301516,-0.00006679666388764716,0.0028437843077425045
2016-01-11T16:00:00Z,3.53,3.545,3.53,3.5425,3.52175,3.5564999999999998,3.079,3.5128500000000003,NaN,3.5442350000000005,3.598415227943782,3.4900547720562187,2099.36022558,2250.6960534514988,-0.001814561235603166,0.0005755827632385468,0.002390143998841713
2016-01-11T20:00:00Z,3.5446,3.5595,3.5177,3.5517,3.5293,3.5564999999999998,2.93,3.5145500000000003,NaN,3.5433200000000005,3.5963343980446845,3.4903056019553165,3157.17019882,2385.104959482499,-0.0004671429795780153,0.001806215274369194,0.0022733582539472092
2016-01-12T00:00:00Z,3.5525,3.5525,3.505,3.528,3.5332,3.5564999999999998,3.028,3.517675,NaN,3.5408800000000005,3.5919629756380598,3.489797024361941,8748.69790712,2716.151037440999,-0.0011313233193583536,0.0008592041047492671,0.0019905274241076207
2016-01-12T04:00:00Z,3.5305,3.5385,3.528,3.5307,3.53595,3.55605,2.9698,3.538125,NaN,3.537820000000001,3.583340702982686,3.4922992970173157,400.77467684,2662.2682343074994,-0.0013341524174570612,0.00032283690228629425,0.0016569893197433555
2016-01-12T08:00:00Z,3.5305,3.5373,3.528,3.528,3.5369,3.53945,3.07,3.5393749999999997,NaN,3.5357200000000013,3.5789249811944486,3.492515018805554,1257.06282139,2691.7186295094994,-0.0015787574400315427,-0.0003164574802960729,0.0012622999597354698
2016-01-12T12:00:00Z,3.515,3.53,3.5101,3.5101,3.5382,3.5360500000000004,3.1,3.5393749999999997,NaN,3.533375000000001,3.576796002982627,3.4899539970173747,2019.30212574,2639.5618855529997,-0.002803154385732479,-0.0022416430224301287,0.0005615113633023501
2016-01-12T16:00:00Z,3.52,3.525,3.5115,3.525,3.53225,3.5337,3.0653,3.5393749999999997,NaN,3.5315950000000016,3.5732902982961767,3.4898997017038265,998.73234076,2683.9740034614997,-0.0024778726869269653,-0.0025358294953563565,-0.000057956808429391314
2016-01-12T20:00:00Z,3.53,3.535,3.44,3.4599,3.4997499999999997,3.5176499999999997,3.0441,3.5494,NaN,3.5271650000000014,3.578457076386226,3.475872923613777,6007.06438805,2969.2005903989993,-0.006298099772500587,-0.007930581524055125,-0.001632481751554538
